# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
3231          	(-1.545660e+01 1.623638e+03 3.917802e+03)	(-2.654560e+00 1.623837e+03 3.918071e+03)	(-1.280204e+01 -1.994138e-01 -2.685941e-01)
3232          	(-1.545629e+01 1.623630e+03 3.917786e+03)	(-2.653996e+00 1.623830e+03 3.918055e+03)	(-1.280229e+01 -1.994329e-01 -2.685701e-01)
3233          	(-1.545723e+01 1.623627e+03 3.917781e+03)	(-2.654658e+00 1.623827e+03 3.918050e+03)	(-1.280257e+01 -1.994492e-01 -2.685388e-01)
3234          	(-1.545957e+01 1.623627e+03 3.917777e+03)	(-2.656710e+00 1.623826e+03 3.918045e+03)	(-1.280286e+01 -1.994673e-01 -2.685057e-01)
3235          	(-1.546892e+01 1.623626e+03 3.917755e+03)	(-2.665740e+00 1.623825e+03 3.918023e+03)	(-1.280318e+01 -1.994841e-01 -2.684698e-01)
3236          	(-1.546995e+01 1.623625e+03 3.917745e+03)	(-2.666502e+00 1.623825e+03 3.918013e+03)	(-1.280345e+01 -1.995064e-01 -2.684437e-01)
3237          	(-1.547071e+01 1.623621e+03 3.917738e+03)	(-2.666965e+00 1.623821e+03 3.918007e+03)	(-1.280375e+01 -1.995245e-01 -2.684113e-01)
3238          	(-1.547299e+01 1.623614e+03 3.917726e+03)	(-2.668941e+00 1.623814e+03 3.917995e+03)	(-1.280405e+01 -1.995438e-01 -2.683782e-01)
3239          	(-1.548091e+01 1.623605e+03 3.917696e+03)	(-2.676532e+00 1.623805e+03 3.917964e+03)	(-1.280438e+01 -1.995599e-01 -2.683413e-01)
3240          	(-1.548010e+01 1.623597e+03 3.917680e+03)	(-2.675441e+00 1.623797e+03 3.917948e+03)	(-1.280466e+01 -1.995804e-01 -2.683150e-01)
3241          	(-1.547913e+01 1.623592e+03 3.917675e+03)	(-2.674170e+00 1.623791e+03 3.917943e+03)	(-1.280496e+01 -1.995963e-01 -2.682820e-01)
3242          	(-1.548011e+01 1.623588e+03 3.917667e+03)	(-2.674844e+00 1.623787e+03 3.917936e+03)	(-1.280527e+01 -1.996122e-01 -2.682477e-01)
3243          	(-1.548802e+01 1.623582e+03 3.917644e+03)	(-2.682424e+00 1.623781e+03 3.917912e+03)	(-1.280560e+01 -1.996263e-01 -2.682103e-01)
3244          	(-1.548857e+01 1.623577e+03 3.917633e+03)	(-2.682677e+00 1.623777e+03 3.917901e+03)	(-1.280589e+01 -1.996464e-01 -2.681831e-01)
3245          	(-1.549005e+01 1.623576e+03 3.917633e+03)	(-2.683851e+00 1.623776e+03 3.917901e+03)	(-1.280620e+01 -1.996703e-01 -2.681568e-01)
3246          	(-1.549319e+01 1.623574e+03 3.917625e+03)	(-2.686666e+00 1.623774e+03 3.917893e+03)	(-1.280652e+01 -1.997020e-01 -2.681364e-01)
3247          	(-1.550253e+01 1.623573e+03 3.917604e+03)	(-2.695666e+00 1.623772e+03 3.917872e+03)	(-1.280687e+01 -1.997413e-01 -2.681219e-01)
3248          	(-1.550318e+01 1.623574e+03 3.917603e+03)	(-2.696002e+00 1.623774e+03 3.917871e+03)	(-1.280718e+01 -1.998030e-01 -2.681370e-01)
3249          	(-1.550438e+01 1.623579e+03 3.917611e+03)	(-2.696865e+00 1.623779e+03 3.917879e+03)	(-1.280751e+01 -1.998776e-01 -2.681634e-01)
3250          	(-1.550680e+01 1.623584e+03 3.917617e+03)	(-2.698942e+00 1.623784e+03 3.917885e+03)	(-1.280786e+01 -1.999663e-01 -2.682002e-01)
3251          	(-1.551515e+01 1.623586e+03 3.917602e+03)	(-2.706925e+00 1.623786e+03 3.917870e+03)	(-1.280823e+01 -2.000635e-01 -2.682356e-01)
3252          	(-1.551619e+01 1.623587e+03 3.917588e+03)	(-2.707614e+00 1.623787e+03 3.917856e+03)	(-1.280857e+01 -2.001717e-01 -2.682748e-01)
3253          	(-1.551687e+01 1.623580e+03 3.917569e+03)	(-2.707915e+00 1.623781e+03 3.917837e+03)	(-1.280895e+01 -2.002788e-01 -2.682976e-01)
3254          	(-1.551805e+01 1.623568e+03 3.917536e+03)	(-2.708697e+00 1.623769e+03 3.917804e+03)	(-1.280935e+01 -2.003663e-01 -2.683000e-01)
3255          	(-1.552463e+01 1.623553e+03 3.917491e+03)	(-2.714856e+00 1.623753e+03 3.917759e+03)	(-1.280978e+01 -2.004368e-01 -2.682792e-01)
3256          	(-1.552266e+01 1.623542e+03 3.917473e+03)	(-2.712503e+00 1.623742e+03 3.917741e+03)	(-1.281015e+01 -2.004989e-01 -2.682591e-01)
3257          	(-1.552260e+01 1.623540e+03 3.917473e+03)	(-2.712060e+00 1.623740e+03 3.917741e+03)	(-1.281054e+01 -2.005509e-01 -2.682244e-01)
3258          	(-1.552497e+01 1.623541e+03 3.917481e+03)	(-2.714056e+00 1.623742e+03 3.917749e+03)	(-1.281092e+01 -2.005973e-01 -2.681826e-01)
3259          	(-1.553356e+01 1.623543e+03 3.917472e+03)	(-2.722314e+00 1.623744e+03 3.917740e+03)	(-1.281124e+01 -2.006333e-01 -2.681322e-01)
3260          	(-1.553552e+01 1.623551e+03 3.917468e+03)	(-2.723970e+00 1.623752e+03 3.917736e+03)	(-1.281155e+01 -2.006642e-01 -2.680855e-01)
3261          	(-1.553696e+01 1.623563e+03 3.917475e+03)	(-2.725156e+00 1.623763e+03 3.917743e+03)	(-1.281181e+01 -2.006697e-01 -2.680270e-01)
3262          	(-1.554402e+01 1.623564e+03 3.917465e+03)	(-2.731824e+00 1.623765e+03 3.917733e+03)	(-1.281219e+01 -2.006660e-01 -2.679624e-01)
3263          	(-1.554628e+01 1.623568e+03 3.917460e+03)	(-2.733683e+00 1.623769e+03 3.917728e+03)	(-1.281260e+01 -2.006822e-01 -2.679221e-01)
3264          	(-1.557423e+01 1.623453e+03 3.917215e+03)	(-2.761405e+00 1.623654e+03 3.917482e+03)	(-1.281282e+01 -2.003452e-01 -2.673668e-01)
3265          	(-1.555922e+01 1.623600e+03 3.917460e+03)	(-2.745992e+00 1.623800e+03 3.917727e+03)	(-1.281323e+01 -2.003600e-01 -2.672936e-01)
3266          	(-1.555340e+01 1.623600e+03 3.917462e+03)	(-2.739731e+00 1.623801e+03 3.917729e+03)	(-1.281367e+01 -2.004558e-01 -2.673804e-01)
3267          	(-1.555395e+01 1.623600e+03 3.917459e+03)	(-2.739794e+00 1.623801e+03 3.917727e+03)	(-1.281416e+01 -2.005715e-01 -2.675126e-01)
3268          	(-1.555925e+01 1.623591e+03 3.917435e+03)	(-2.744618e+00 1.623791e+03 3.917702e+03)	(-1.281464e+01 -2.006995e-01 -2.676263e-01)
3269          	(-1.556222e+01 1.623566e+03 3.917415e+03)	(-2.747152e+00 1.623767e+03 3.917683e+03)	(-1.281506e+01 -2.007963e-01 -2.676869e-01)
3270          	(-1.556836e+01 1.623563e+03 3.917408e+03)	(-2.752955e+00 1.623764e+03 3.917676e+03)	(-1.281541e+01 -2.008603e-01 -2.676996e-01)
3271          	(-1.559189e+01 1.623516e+03 3.917273e+03)	(-2.776267e+00 1.623716e+03 3.917541e+03)	(-1.281562e+01 -2.005513e-01 -2.672660e-01)
3272          	(-1.557842e+01 1.623638e+03 3.917455e+03)	(-2.762545e+00 1.623839e+03 3.917722e+03)	(-1.281587e+01 -2.005935e-01 -2.672845e-01)
3273          	(-1.557345e+01 1.623643e+03 3.917456e+03)	(-2.757328e+00 1.623844e+03 3.917723e+03)	(-1.281612e+01 -2.006957e-01 -2.674038e-01)
3274          	(-1.557525e+01 1.623647e+03 3.917444e+03)	(-2.758903e+00 1.623848e+03 3.917712e+03)	(-1.281635e+01 -2.007790e-01 -2.674989e-01)
3275          	(-1.558633e+01 1.623614e+03 3.917409e+03)	(-2.769739e+00 1.623815e+03 3.917676e+03)	(-1.281660e+01 -2.008349e-01 -2.675240e-01)
3276          	(-1.558674e+01 1.623574e+03 3.917401e+03)	(-2.769936e+00 1.623775e+03 3.917669e+03)	(-1.281680e+01 -2.008995e-01 -2.675261e-01)
3277          	(-1.560796e+01 1.623474e+03 3.917196e+03)	(-2.790930e+00 1.623674e+03 3.917463e+03)	(-1.281703e+01 -2.006504e-01 -2.671196e-01)
3278          	(-1.559553e+01 1.623627e+03 3.917396e+03)	(-2.778235e+00 1.623828e+03 3.917664e+03)	(-1.281730e+01 -2.006662e-01 -2.671125e-01)
3279          	(-1.559787e+01 1.623635e+03 3.917410e+03)	(-2.780300e+00 1.623835e+03 3.917677e+03)	(-1.281757e+01 -2.007353e-01 -2.672068e-01)
3280          	(-1.559497e+01 1.623645e+03 3.917429e+03)	(-2.777274e+00 1.623845e+03 3.917696e+03)	(-1.281769e+01 -2.008178e-01 -2.673028e-01)
3281          	(-1.559625e+01 1.623610e+03 3.917422e+03)	(-2.778459e+00 1.623811e+03 3.917690e+03)	(-1.281779e+01 -2.008783e-01 -2.673282e-01)
3282          	(-1.562312e+01 1.623494e+03 3.917251e+03)	(-2.805195e+00 1.623694e+03 3.917518e+03)	(-1.281793e+01 -2.005508e-01 -2.668793e-01)
3283          	(-1.560985e+01 1.623642e+03 3.917429e+03)	(-2.791722e+00 1.623842e+03 3.917696e+03)	(-1.281813e+01 -2.005685e-01 -2.668920e-01)
3284          	(-1.560440e+01 1.623650e+03 3.917423e+03)	(-2.786063e+00 1.623850e+03 3.917690e+03)	(-1.281833e+01 -2.006616e-01 -2.670204e-01)
3285          	(-1.561000e+01 1.623664e+03 3.917413e+03)	(-2.791423e+00 1.623864e+03 3.917680e+03)	(-1.281858e+01 -2.007482e-01 -2.671312e-01)
3286          	(-1.560943e+01 1.623649e+03 3.917412e+03)	(-2.790752e+00 1.623850e+03 3.917679e+03)	(-1.281868e+01 -2.008201e-01 -2.671896e-01)
3287          	(-1.560926e+01 1.623628e+03 3.917415e+03)	(-2.790438e+00 1.623829e+03 3.917682e+03)	(-1.281882e+01 -2.008747e-01 -2.671979e-01)
3288          	(-1.561569e+01 1.623613e+03 3.917398e+03)	(-2.796860e+00 1.623814e+03 3.917665e+03)	(-1.281883e+01 -2.009133e-01 -2.671838e-01)
3289          	(-1.563959e+01 1.623579e+03 3.917260e+03)	(-2.820687e+00 1.623779e+03 3.917527e+03)	(-1.281890e+01 -2.006130e-01 -2.667691e-01)
3290          	(-1.562434e+01 1.623679e+03 3.917450e+03)	(-2.805400e+00 1.623880e+03 3.917717e+03)	(-1.281894e+01 -2.006131e-01 -2.667887e-01)
3291          	(-1.562930e+01 1.623696e+03 3.917423e+03)	(-2.810277e+00 1.623896e+03 3.917690e+03)	(-1.281903e+01 -2.006549e-01 -2.668686e-01)
3292          	(-1.562006e+01 1.623731e+03 3.917459e+03)	(-2.801047e+00 1.623931e+03 3.917726e+03)	(-1.281901e+01 -2.007161e-01 -2.669902e-01)
3293          	(-1.562169e+01 1.623697e+03 3.917445e+03)	(-2.802679e+00 1.623898e+03 3.917712e+03)	(-1.281902e+01 -2.007340e-01 -2.670273e-01)
3294          	(-1.562508e+01 1.623678e+03 3.917433e+03)	(-2.806026e+00 1.623879e+03 3.917700e+03)	(-1.281905e+01 -2.007611e-01 -2.670305e-01)
3295          	(-1.563007e+01 1.623674e+03 3.917421e+03)	(-2.811016e+00 1.623874e+03 3.917688e+03)	(-1.281906e+01 -2.007593e-01 -2.670191e-01)
3296          	(-1.564013e+01 1.623641e+03 3.917304e+03)	(-2.821060e+00 1.623841e+03 3.917571e+03)	(-1.281907e+01 -2.005527e-01 -2.667072e-01)
3297          	(-1.562887e+01 1.623722e+03 3.917434e+03)	(-2.809738e+00 1.623922e+03 3.917701e+03)	(-1.281914e+01 -2.005245e-01 -2.667202e-01)
3298          	(-1.562987e+01 1.623728e+03 3.917452e+03)	(-2.810633e+00 1.623929e+03 3.917719e+03)	(-1.281924e+01 -2.005542e-01 -2.668347e-01)
3299          	(-1.562762e+01 1.623711e+03 3.917440e+03)	(-2.808316e+00 1.623912e+03 3.917706e+03)	(-1.281930e+01 -2.006011e-01 -2.669489e-01)
3300          	(-1.562868e+01 1.623687e+03 3.917419e+03)	(-2.809289e+00 1.623888e+03 3.917686e+03)	(-1.281939e+01 -2.006326e-01 -2.670066e-01)
3301          	(-1.562693e+01 1.623680e+03 3.917402e+03)	(-2.807550e+00 1.623881e+03 3.917669e+03)	(-1.281938e+01 -2.006572e-01 -2.670431e-01)
3302          	(-1.562903e+01 1.623674e+03 3.917377e+03)	(-2.809784e+00 1.623875e+03 3.917644e+03)	(-1.281925e+01 -2.006693e-01 -2.670650e-01)
3303          	(-1.563247e+01 1.623667e+03 3.917370e+03)	(-2.813398e+00 1.623868e+03 3.917637e+03)	(-1.281907e+01 -2.006725e-01 -2.670783e-01)
3304          	(-1.563133e+01 1.623665e+03 3.917371e+03)	(-2.812463e+00 1.623865e+03 3.917638e+03)	(-1.281887e+01 -2.006660e-01 -2.670837e-01)
3305          	(-1.563022e+01 1.623673e+03 3.917377e+03)	(-2.811539e+00 1.623874e+03 3.917644e+03)	(-1.281868e+01 -2.006501e-01 -2.670811e-01)
3306          	(-1.563389e+01 1.623683e+03 3.917375e+03)	(-2.815353e+00 1.623884e+03 3.917642e+03)	(-1.281854e+01 -2.006271e-01 -2.670736e-01)
3307          	(-1.563486e+01 1.623696e+03 3.917376e+03)	(-2.816421e+00 1.623897e+03 3.917643e+03)	(-1.281844e+01 -2.005948e-01 -2.670638e-01)
3308          	(-1.563522e+01 1.623704e+03 3.917390e+03)	(-2.816777e+00 1.623904e+03 3.917657e+03)	(-1.281845e+01 -2.005691e-01 -2.670665e-01)
3309          	(-1.563908e+01 1.623701e+03 3.917374e+03)	(-2.820603e+00 1.623902e+03 3.917641e+03)	(-1.281848e+01 -2.005487e-01 -2.670713e-01)
3310          	(-1.563849e+01 1.623696e+03 3.917364e+03)	(-2.819939e+00 1.623897e+03 3.917631e+03)	(-1.281855e+01 -2.005390e-01 -2.670944e-01)
3311          	(-1.563829e+01 1.623692e+03 3.917349e+03)	(-2.819689e+00 1.623892e+03 3.917616e+03)	(-1.281861e+01 -2.005416e-01 -2.671300e-01)
3312          	(-1.564148e+01 1.623684e+03 3.917337e+03)	(-2.822842e+00 1.623885e+03 3.917604e+03)	(-1.281864e+01 -2.005522e-01 -2.671651e-01)
3313          	(-1.564066e+01 1.623676e+03 3.917328e+03)	(-2.822139e+00 1.623877e+03 3.917595e+03)	(-1.281852e+01 -2.005562e-01 -2.672001e-01)
3314          	(-1.563959e+01 1.623666e+03 3.917324e+03)	(-2.821232e+00 1.623866e+03 3.917591e+03)	(-1.281836e+01 -2.005493e-01 -2.672253e-01)
3315          	(-1.564241e+01 1.623658e+03 3.917310e+03)	(-2.824258e+00 1.623859e+03 3.917577e+03)	(-1.281816e+01 -2.005328e-01 -2.672408e-01)
3316          	(-1.564332e+01 1.623653e+03 3.917296e+03)	(-2.825340e+00 1.623853e+03 3.917564e+03)	(-1.281798e+01 -2.005135e-01 -2.672522e-01)
3317          	(-1.564310e+01 1.623645e+03 3.917291e+03)	(-2.825334e+00 1.623846e+03 3.917558e+03)	(-1.281776e+01 -2.004773e-01 -2.672461e-01)
3318          	(-1.564792e+01 1.623637e+03 3.917279e+03)	(-2.830329e+00 1.623838e+03 3.917546e+03)	(-1.281759e+01 -2.004553e-01 -2.672534e-01)
3319          	(-1.564585e+01 1.623624e+03 3.917260e+03)	(-2.828472e+00 1.623825e+03 3.917528e+03)	(-1.281738e+01 -2.004269e-01 -2.672588e-01)
3320          	(-1.565753e+01 1.623601e+03 3.917207e+03)	(-2.840283e+00 1.623801e+03 3.917474e+03)	(-1.281724e+01 -2.003685e-01 -2.672037e-01)
3321          	(-1.564529e+01 1.623605e+03 3.917243e+03)	(-2.828179e+00 1.623806e+03 3.917510e+03)	(-1.281711e+01 -2.003490e-01 -2.672385e-01)
3322          	(-1.564628e+01 1.623595e+03 3.917228e+03)	(-2.829249e+00 1.623795e+03 3.917496e+03)	(-1.281704e+01 -2.003230e-01 -2.672530e-01)
3323          	(-1.564391e+01 1.623584e+03 3.917209e+03)	(-2.826942e+00 1.623785e+03 3.917476e+03)	(-1.281697e+01 -2.002952e-01 -2.672704e-01)
3324          	(-1.564297e+01 1.623573e+03 3.917203e+03)	(-2.826030e+00 1.623773e+03 3.917470e+03)	(-1.281694e+01 -2.002719e-01 -2.672888e-01)
3325          	(-1.564929e+01 1.623546e+03 3.917160e+03)	(-2.832355e+00 1.623746e+03 3.917427e+03)	(-1.281693e+01 -2.002403e-01 -2.672962e-01)
3326          	(-1.564061e+01 1.623500e+03 3.917102e+03)	(-2.823730e+00 1.623700e+03 3.917370e+03)	(-1.281688e+01 -2.000992e-01 -2.671845e-01)
3327          	(-1.563830e+01 1.623461e+03 3.917059e+03)	(-2.821479e+00 1.623661e+03 3.917326e+03)	(-1.281683e+01 -1.999229e-01 -2.670327e-01)
3328          	(-1.564507e+01 1.623464e+03 3.917061e+03)	(-2.828306e+00 1.623664e+03 3.917328e+03)	(-1.281676e+01 -1.998139e-01 -2.669561e-01)
3329          	(-1.564596e+01 1.623454e+03 3.917046e+03)	(-2.829298e+00 1.623654e+03 3.917313e+03)	(-1.281666e+01 -1.997397e-01 -2.669265e-01)
3330          	(-1.564485e+01 1.623444e+03 3.917041e+03)	(-2.828288e+00 1.623644e+03 3.917308e+03)	(-1.281656e+01 -1.996812e-01 -2.669174e-01)
3331          	(-1.564862e+01 1.623436e+03 3.917020e+03)	(-2.832181e+00 1.623635e+03 3.917287e+03)	(-1.281644e+01 -1.996331e-01 -2.669171e-01)
3332          	(-1.564733e+01 1.623425e+03 3.917013e+03)	(-2.831039e+00 1.623625e+03 3.917280e+03)	(-1.281629e+01 -1.995911e-01 -2.669258e-01)
3333          	(-1.564612e+01 1.623417e+03 3.917013e+03)	(-2.829992e+00 1.623617e+03 3.917280e+03)	(-1.281613e+01 -1.995510e-01 -2.669351e-01)
3334          	(-1.564973e+01 1.623399e+03 3.916989e+03)	(-2.833765e+00 1.623599e+03 3.917256e+03)	(-1.281597e+01 -1.995121e-01 -2.669436e-01)
3335          	(-1.564885e+01 1.623390e+03 3.916979e+03)	(-2.833091e+00 1.623589e+03 3.917246e+03)	(-1.281576e+01 -1.994746e-01 -2.669558e-01)
3336          	(-1.564883e+01 1.623372e+03 3.916965e+03)	(-2.833260e+00 1.623572e+03 3.917232e+03)	(-1.281557e+01 -1.994314e-01 -2.669653e-01)
3337          	(-1.564662e+01 1.623365e+03 3.916959e+03)	(-2.831252e+00 1.623564e+03 3.917226e+03)	(-1.281537e+01 -1.993910e-01 -2.669697e-01)
3338          	(-1.565042e+01 1.623347e+03 3.916930e+03)	(-2.835241e+00 1.623546e+03 3.917197e+03)	(-1.281518e+01 -1.993482e-01 -2.669705e-01)
3339          	(-1.564929e+01 1.623336e+03 3.916921e+03)	(-2.834316e+00 1.623535e+03 3.917188e+03)	(-1.281497e+01 -1.993052e-01 -2.669725e-01)
3340          	(-1.564696e+01 1.623322e+03 3.916917e+03)	(-2.832168e+00 1.623522e+03 3.917184e+03)	(-1.281479e+01 -1.992608e-01 -2.669728e-01)
3341          	(-1.564661e+01 1.623310e+03 3.916896e+03)	(-2.831988e+00 1.623510e+03 3.917163e+03)	(-1.281462e+01 -1.992176e-01 -2.669672e-01)
3342          	(-1.565210e+01 1.623295e+03 3.916867e+03)	(-2.837623e+00 1.623495e+03 3.917134e+03)	(-1.281448e+01 -1.991730e-01 -2.669590e-01)
3343          	(-1.565327e+01 1.623281e+03 3.916849e+03)	(-2.838949e+00 1.623480e+03 3.917116e+03)	(-1.281433e+01 -1.991213e-01 -2.669415e-01)
3344          	(-1.565240e+01 1.623285e+03 3.916867e+03)	(-2.838209e+00 1.623484e+03 3.917134e+03)	(-1.281419e+01 -1.990630e-01 -2.669063e-01)
3345          	(-1.565276e+01 1.623286e+03 3.916866e+03)	(-2.838700e+00 1.623485e+03 3.917133e+03)	(-1.281406e+01 -1.990134e-01 -2.668831e-01)
3346          	(-1.565789e+01 1.623279e+03 3.916848e+03)	(-2.843934e+00 1.623478e+03 3.917115e+03)	(-1.281396e+01 -1.989667e-01 -2.668619e-01)
3347          	(-1.565466e+01 1.623268e+03 3.916837e+03)	(-2.840843e+00 1.623467e+03 3.917104e+03)	(-1.281382e+01 -1.989252e-01 -2.668503e-01)
3348          	(-1.565144e+01 1.623252e+03 3.916822e+03)	(-2.837735e+00 1.623451e+03 3.917089e+03)	(-1.281370e+01 -1.988829e-01 -2.668368e-01)
3349          	(-1.565091e+01 1.623245e+03 3.916812e+03)	(-2.837321e+00 1.623444e+03 3.917079e+03)	(-1.281359e+01 -1.988427e-01 -2.668237e-01)
3350          	(-1.565648e+01 1.623237e+03 3.916789e+03)	(-2.842995e+00 1.623436e+03 3.917056e+03)	(-1.281349e+01 -1.988028e-01 -2.668105e-01)
3351          	(-1.565357e+01 1.623225e+03 3.916774e+03)	(-2.840218e+00 1.623423e+03 3.917041e+03)	(-1.281335e+01 -1.987657e-01 -2.668043e-01)
3352          	(-1.565009e+01 1.623212e+03 3.916766e+03)	(-2.836860e+00 1.623410e+03 3.917032e+03)	(-1.281323e+01 -1.987270e-01 -2.667946e-01)
3353          	(-1.564921e+01 1.623200e+03 3.916755e+03)	(-2.836100e+00 1.623399e+03 3.917021e+03)	(-1.281311e+01 -1.986906e-01 -2.667848e-01)
3354          	(-1.565497e+01 1.623190e+03 3.916731e+03)	(-2.841959e+00 1.623389e+03 3.916998e+03)	(-1.281301e+01 -1.986536e-01 -2.667733e-01)
3355          	(-1.565299e+01 1.623182e+03 3.916721e+03)	(-2.840127e+00 1.623380e+03 3.916988e+03)	(-1.281287e+01 -1.986201e-01 -2.667693e-01)
3356          	(-1.565121e+01 1.623174e+03 3.916716e+03)	(-2.838471e+00 1.623372e+03 3.916983e+03)	(-1.281274e+01 -1.985844e-01 -2.667608e-01)
3357          	(-1.565165e+01 1.623172e+03 3.916713e+03)	(-2.839037e+00 1.623371e+03 3.916980e+03)	(-1.281261e+01 -1.985492e-01 -2.667507e-01)
3358          	(-1.565900e+01 1.623169e+03 3.916693e+03)	(-2.846498e+00 1.623368e+03 3.916959e+03)	(-1.281250e+01 -1.985113e-01 -2.667364e-01)
3359          	(-1.565762e+01 1.623169e+03 3.916692e+03)	(-2.845260e+00 1.623368e+03 3.916959e+03)	(-1.281236e+01 -1.984772e-01 -2.667295e-01)
3360          	(-1.565518e+01 1.623163e+03 3.916690e+03)	(-2.842943e+00 1.623361e+03 3.916957e+03)	(-1.281224e+01 -1.984426e-01 -2.667198e-01)
3361          	(-1.565561e+01 1.623156e+03 3.916680e+03)	(-2.843497e+00 1.623354e+03 3.916947e+03)	(-1.281212e+01 -1.984102e-01 -2.667106e-01)
3362          	(-1.566226e+01 1.623152e+03 3.916662e+03)	(-2.850246e+00 1.623350e+03 3.916928e+03)	(-1.281201e+01 -1.983780e-01 -2.667013e-01)
3363          	(-1.566157e+01 1.623144e+03 3.916649e+03)	(-2.849689e+00 1.623342e+03 3.916916e+03)	(-1.281188e+01 -1.983495e-01 -2.667008e-01)
3364          	(-1.566045e+01 1.623143e+03 3.916648e+03)	(-2.848691e+00 1.623342e+03 3.916915e+03)	(-1.281176e+01 -1.983192e-01 -2.666976e-01)
3365          	(-1.566231e+01 1.623145e+03 3.916644e+03)	(-2.850664e+00 1.623343e+03 3.916911e+03)	(-1.281164e+01 -1.982904e-01 -2.666953e-01)
3366          	(-1.567109e+01 1.623146e+03 3.916627e+03)	(-2.859547e+00 1.623344e+03 3.916893e+03)	(-1.281154e+01 -1.982614e-01 -2.666936e-01)
3367          	(-1.567200e+01 1.623148e+03 3.916621e+03)	(-2.860585e+00 1.623346e+03 3.916888e+03)	(-1.281141e+01 -1.982349e-01 -2.667005e-01)
3368          	(-1.567256e+01 1.623151e+03 3.916623e+03)	(-2.861265e+00 1.623349e+03 3.916890e+03)	(-1.281129e+01 -1.982063e-01 -2.667048e-01)
3369          	(-1.567514e+01 1.623151e+03 3.916619e+03)	(-2.863960e+00 1.623349e+03 3.916886e+03)	(-1.281118e+01 -1.981785e-01 -2.667102e-01)
3370          	(-1.568295e+01 1.623151e+03 3.916600e+03)	(-2.871876e+00 1.623349e+03 3.916867e+03)	(-1.281108e+01 -1.981496e-01 -2.667161e-01)
3371          	(-1.568241e+01 1.623154e+03 3.916604e+03)	(-2.871462e+00 1.623352e+03 3.916870e+03)	(-1.281095e+01 -1.981234e-01 -2.667307e-01)
3372          	(-1.568137e+01 1.623155e+03 3.916609e+03)	(-2.870545e+00 1.623353e+03 3.916876e+03)	(-1.281083e+01 -1.980943e-01 -2.667423e-01)
3373          	(-1.568310e+01 1.623155e+03 3.916607e+03)	(-2.872387e+00 1.623353e+03 3.916874e+03)	(-1.281071e+01 -1.980663e-01 -2.667549e-01)
3374          	(-1.569214e+01 1.623159e+03 3.916594e+03)	(-2.881521e+00 1.623357e+03 3.916861e+03)	(-1.281061e+01 -1.980377e-01 -2.667674e-01)
3375          	(-1.569158e+01 1.623161e+03 3.916596e+03)	(-2.881091e+00 1.623359e+03 3.916863e+03)	(-1.281048e+01 -1.980111e-01 -2.667880e-01)
3376          	(-1.569144e+01 1.623167e+03 3.916606e+03)	(-2.881072e+00 1.623365e+03 3.916873e+03)	(-1.281037e+01 -1.979822e-01 -2.668052e-01)
3377          	(-1.569322e+01 1.623172e+03 3.916612e+03)	(-2.882967e+00 1.623370e+03 3.916879e+03)	(-1.281026e+01 -1.979546e-01 -2.668227e-01)
3378          	(-1.570091e+01 1.623175e+03 3.916602e+03)	(-2.890746e+00 1.623373e+03 3.916868e+03)	(-1.281016e+01 -1.979265e-01 -2.668397e-01)
3379          	(-1.570012e+01 1.623178e+03 3.916603e+03)	(-2.890088e+00 1.623376e+03 3.916869e+03)	(-1.281003e+01 -1.979006e-01 -2.668644e-01)
3380          	(-1.569972e+01 1.623184e+03 3.916615e+03)	(-2.889804e+00 1.623382e+03 3.916882e+03)	(-1.280992e+01 -1.978724e-01 -2.668852e-01)
3381          	(-1.570186e+01 1.623191e+03 3.916625e+03)	(-2.892053e+00 1.623389e+03 3.916892e+03)	(-1.280981e+01 -1.978455e-01 -2.669066e-01)
3382          	(-1.570989e+01 1.623197e+03 3.916618e+03)	(-2.900177e+00 1.623395e+03 3.916885e+03)	(-1.280971e+01 -1.978172e-01 -2.669274e-01)
3383          	(-1.570910e+01 1.623203e+03 3.916626e+03)	(-2.899510e+00 1.623401e+03 3.916893e+03)	(-1.280959e+01 -1.977924e-01 -2.669558e-01)
3384          	(-1.570842e+01 1.623211e+03 3.916638e+03)	(-2.898939e+00 1.623409e+03 3.916905e+03)	(-1.280948e+01 -1.977641e-01 -2.669804e-01)
3385          	(-1.571040e+01 1.623219e+03 3.916647e+03)	(-2.901036e+00 1.623417e+03 3.916914e+03)	(-1.280937e+01 -1.977367e-01 -2.670046e-01)
3386          	(-1.571839e+01 1.623226e+03 3.916642e+03)	(-2.909117e+00 1.623423e+03 3.916909e+03)	(-1.280927e+01 -1.977093e-01 -2.670277e-01)
3387          	(-1.571772e+01 1.623231e+03 3.916646e+03)	(-2.908576e+00 1.623428e+03 3.916913e+03)	(-1.280915e+01 -1.976848e-01 -2.670577e-01)
3388          	(-1.571694e+01 1.623236e+03 3.916655e+03)	(-2.907905e+00 1.623433e+03 3.916922e+03)	(-1.280904e+01 -1.976583e-01 -2.670834e-01)
3389          	(-1.571872e+01 1.623241e+03 3.916660e+03)	(-2.909791e+00 1.623439e+03 3.916927e+03)	(-1.280893e+01 -1.976327e-01 -2.671081e-01)
3390          	(-1.572702e+01 1.623246e+03 3.916648e+03)	(-2.918185e+00 1.623443e+03 3.916915e+03)	(-1.280884e+01 -1.976062e-01 -2.671315e-01)
