#,alpha.water_initial,alpha.water_final,p_rgh_initial,p_rgh_final
3190,2.168860e-06,6.146760e-09,1.038890e-04,5.212430e-07
3191,2.169030e-06,6.159270e-09,1.033570e-04,4.756120e-07
3192,2.169060e-06,6.163660e-09,1.039770e-04,5.000110e-07
3193,2.169160e-06,6.162860e-09,1.041930e-04,5.203680e-07
3194,2.068020e-06,5.471810e-09,9.100010e-05,5.822740e-07
3195,1.789270e-06,4.328790e-09,7.761120e-05,7.035560e-07
3196,1.670120e-06,3.880050e-09,7.024730e-05,6.256590e-07
3197,1.669790e-06,3.896540e-09,6.890340e-05,5.598040e-07
3198,1.669730e-06,3.908210e-09,6.834540e-05,5.159610e-07
3199,1.671040e-06,3.920420e-09,6.970890e-05,5.991640e-07
3200,1.672790e-06,3.921880e-09,6.952280e-05,5.915840e-07
3201,1.674870e-06,3.945380e-09,6.939670e-05,5.281060e-07
3202,1.676890e-06,3.954830e-09,6.879370e-05,4.939200e-07
3203,1.678780e-06,3.972320e-09,7.031690e-05,5.745760e-07
3204,1.680580e-06,3.949180e-09,6.993850e-05,5.396020e-07
3205,1.682300e-06,4.004720e-09,6.992550e-05,5.218190e-07
3206,1.683910e-06,3.969100e-09,6.994860e-05,5.261330e-07
3207,1.685450e-06,4.007870e-09,7.100090e-05,5.864240e-07
3208,1.686880e-06,3.989590e-09,7.101990e-05,5.619250e-07
3209,1.688250e-06,4.021180e-09,7.160180e-05,5.984400e-07
3210,1.689520e-06,4.017030e-09,7.200950e-05,6.284150e-07
3211,1.690740e-06,4.036930e-09,7.187890e-05,6.150320e-07
3212,1.691850e-06,4.032330e-09,7.141110e-05,5.653330e-07
3213,1.692900e-06,4.052410e-09,7.118140e-05,5.604930e-07
3214,1.693820e-06,4.048390e-09,7.079130e-05,5.344050e-07
3215,1.694610e-06,4.069290e-09,7.086400e-05,5.335670e-07
3216,1.695310e-06,4.067480e-09,7.080090e-05,5.033590e-07
3217,1.695900e-06,4.088770e-09,7.071330e-05,4.570330e-07
3218,1.696330e-06,4.059050e-09,7.088480e-05,4.656020e-07
3219,1.696620e-06,4.076040e-09,7.080520e-05,4.656760e-07
3220,1.696770e-06,4.069320e-09,7.072720e-05,4.648320e-07
3221,1.696770e-06,4.045870e-09,7.093170e-05,4.761920e-07
3222,1.696620e-06,4.056980e-09,7.086290e-05,4.602030e-07
3223,1.696360e-06,4.053900e-09,7.065750e-05,4.522970e-07
3224,1.695940e-06,4.052500e-09,7.062830e-05,4.529120e-07
3225,1.695400e-06,4.061560e-09,7.066940e-05,4.492750e-07
3226,1.694730e-06,4.061140e-09,7.071790e-05,4.476990e-07
3227,1.693910e-06,4.062370e-09,7.079240e-05,4.556140e-07
3228,1.692970e-06,4.066730e-09,7.070540e-05,4.629580e-07
3229,1.691890e-06,4.068760e-09,7.047930e-05,4.546520e-07
3230,1.690670e-06,4.067580e-09,7.042570e-05,4.482490e-07
3231,1.689330e-06,4.067500e-09,7.039900e-05,4.458700e-07
3232,1.687850e-06,4.064580e-09,7.042530e-05,4.460310e-07
3233,1.686220e-06,4.061300e-09,7.033990e-05,4.485760e-07
3234,1.684460e-06,4.054210e-09,7.007010e-05,4.390210e-07
3235,1.682560e-06,4.055540e-09,6.999630e-05,4.435810e-07
3236,1.680520e-06,4.029090e-09,6.979920e-05,4.381180e-07
3237,1.678340e-06,4.047570e-09,6.976580e-05,4.383050e-07
3238,1.676020e-06,4.017530e-09,6.958510e-05,4.369570e-07
3239,1.673600e-06,4.036550e-09,6.953320e-05,4.361000e-07
3240,1.671080e-06,4.011400e-09,6.930340e-05,4.322790e-07
3241,1.668440e-06,4.017890e-09,6.917810e-05,4.341230e-07
3242,1.665700e-06,4.002300e-09,6.884040e-05,4.274480e-07
3243,1.662830e-06,3.998370e-09,6.875820e-05,4.280510e-07
3244,1.663720e-06,4.005170e-09,6.873340e-05,4.303430e-07
3245,1.684750e-06,4.095990e-09,6.966360e-05,4.355830e-07
3246,1.715800e-06,4.231010e-09,7.090640e-05,4.382680e-07
3247,1.756180e-06,4.428350e-09,7.307870e-05,4.498690e-07
3248,1.827840e-06,4.768460e-09,7.723600e-05,4.675170e-07
3249,1.921510e-06,5.184910e-09,8.276620e-05,4.891120e-07
3250,2.022960e-06,5.663500e-09,8.935630e-05,4.849530e-07
3251,2.099970e-06,6.140260e-09,9.778210e-05,4.909560e-07
3252,2.133240e-06,6.553290e-09,1.075860e-04,4.719250e-07
3253,2.155170e-06,6.967090e-09,1.192770e-04,4.709160e-07
3254,2.160670e-06,7.255510e-09,1.254320e-04,4.553960e-07
3255,2.161560e-06,7.325440e-09,1.252870e-04,4.488420e-07
3256,2.163610e-06,7.356840e-09,1.250500e-04,4.529130e-07
3257,2.166650e-06,7.401710e-09,1.248890e-04,4.525010e-07
3258,2.171850e-06,7.436570e-09,1.246390e-04,4.461820e-07
3259,2.182910e-06,7.504700e-09,1.246870e-04,4.621780e-07
3260,2.194280e-06,7.583670e-09,1.244340e-04,4.472870e-07
3261,2.207420e-06,7.626630e-09,1.245400e-04,4.598760e-07
3262,2.218800e-06,7.762590e-09,1.246650e-04,4.823360e-07
3263,2.232280e-06,7.896730e-09,1.250060e-04,4.784390e-07
3264,2.045170e-06,4.625540e-09,7.224280e-05,2.745360e-07
3265,2.215660e-06,6.969540e-09,1.245500e-04,8.134650e-07
3266,2.199230e-06,7.479640e-09,1.235730e-04,6.308340e-07
3267,2.179960e-06,7.665770e-09,1.233970e-04,5.911390e-07
3268,2.168820e-06,7.665020e-09,1.233120e-04,5.280840e-07
3269,2.178880e-06,7.734300e-09,1.239360e-04,5.370470e-07
3270,2.204800e-06,7.902870e-09,1.249470e-04,5.332930e-07
3271,2.117740e-06,4.997940e-09,7.702180e-05,2.814190e-07
3272,2.212500e-06,6.977160e-09,1.243670e-04,7.677040e-07
3273,2.195990e-06,7.428160e-09,1.226690e-04,6.502240e-07
3274,2.178130e-06,7.726310e-09,1.225200e-04,5.870330e-07
3275,2.172710e-06,7.763250e-09,1.229100e-04,5.617570e-07
3276,2.187950e-06,7.839740e-09,1.238030e-04,5.427990e-07
3277,2.180400e-06,6.147390e-09,9.458060e-05,6.867930e-07
3278,2.199650e-06,7.286620e-09,1.226070e-04,6.522350e-07
3279,2.184450e-06,7.641950e-09,1.232910e-04,6.321780e-07
3280,2.176220e-06,7.747310e-09,1.235210e-04,5.626410e-07
3281,2.181100e-06,7.887940e-09,1.253130e-04,5.991830e-07
3282,2.093110e-06,5.045990e-09,7.687580e-05,2.748360e-07
3283,2.194760e-06,7.141830e-09,1.239570e-04,8.159450e-07
3284,2.181290e-06,7.575720e-09,1.219400e-04,6.836790e-07
3285,2.169990e-06,7.754000e-09,1.218320e-04,6.099730e-07
3286,2.168080e-06,7.837950e-09,1.214640e-04,5.323440e-07
3287,2.184410e-06,7.972510e-09,1.219350e-04,5.326110e-07
3288,2.214430e-06,8.168570e-09,1.226080e-04,5.343130e-07
3289,2.166410e-06,5.689220e-09,8.138910e-05,7.036350e-07
3290,2.216840e-06,7.344990e-09,1.206650e-04,6.606200e-07
3291,2.188910e-06,7.608470e-09,1.193190e-04,5.803590e-07
3292,2.174020e-06,7.665030e-09,1.190730e-04,5.340550e-07
3293,2.167630e-06,7.638970e-09,1.187140e-04,4.859770e-07
3294,2.178120e-06,7.695900e-09,1.186510e-04,4.682710e-07
3295,2.194180e-06,7.701670e-09,1.189250e-04,4.894730e-07
3296,2.209040e-06,7.223090e-09,1.155270e-04,4.991690e-07
3297,2.186090e-06,7.466630e-09,1.145660e-04,5.208310e-07
3298,2.168800e-06,7.457080e-09,1.130400e-04,4.999530e-07
3299,2.161380e-06,7.421830e-09,1.117170e-04,4.971990e-07
3300,2.165060e-06,7.396520e-09,1.105710e-04,5.003420e-07
3301,2.174360e-06,7.459380e-09,1.096060e-04,4.879700e-07
3302,2.183340e-06,7.459510e-09,1.084030e-04,4.875680e-07
3303,2.192070e-06,7.508660e-09,1.072670e-04,4.948980e-07
3304,2.198580e-06,7.514630e-09,1.065950e-04,4.972860e-07
3305,2.203360e-06,7.559350e-09,1.057040e-04,5.039730e-07
3306,2.204270e-06,7.556980e-09,1.049710e-04,5.038680e-07
3307,2.205550e-06,7.580550e-09,1.044840e-04,5.223460e-07
3308,2.204130e-06,7.494900e-09,1.035520e-04,5.018140e-07
3309,2.204600e-06,7.449310e-09,1.037440e-04,5.364900e-07
3310,2.202680e-06,7.405550e-09,1.032060e-04,5.418440e-07
3311,2.201800e-06,7.397520e-09,1.026920e-04,5.183650e-07
3312,2.199110e-06,7.355210e-09,1.024710e-04,5.324040e-07
3313,2.198270e-06,7.372430e-09,1.025110e-04,5.683560e-07
3314,2.196150e-06,7.371560e-09,1.020540e-04,5.439100e-07
3315,2.195320e-06,7.339290e-09,1.024180e-04,5.608010e-07
3316,2.192990e-06,7.302580e-09,1.022210e-04,5.606470e-07
3317,2.191510e-06,7.294840e-09,1.019540e-04,5.417030e-07
3318,2.187890e-06,7.240090e-09,1.022260e-04,5.722910e-07
3319,2.187130e-06,7.206410e-09,1.018330e-04,5.498510e-07
3320,2.178870e-06,7.151840e-09,1.026820e-04,6.052090e-07
3321,2.183990e-06,7.179850e-09,1.033610e-04,6.696130e-07
3322,2.182570e-06,7.159770e-09,1.025680e-04,5.740810e-07
3323,2.180550e-06,7.165000e-09,1.035110e-04,5.864510e-07
3324,2.179150e-06,7.179290e-09,1.035670e-04,5.944670e-07
3325,2.162010e-06,6.965490e-09,9.974410e-05,5.586590e-07
3326,1.952620e-06,5.672930e-09,8.323640e-05,7.540650e-07
3327,1.679260e-06,4.314880e-09,7.123710e-05,2.501870e-07
3328,1.635370e-06,4.158770e-09,6.630740e-05,6.210010e-07
3329,1.629720e-06,4.154080e-09,6.649680e-05,6.148640e-07
3330,1.628770e-06,4.150590e-09,6.620830e-05,5.854580e-07
3331,1.630290e-06,4.169250e-09,6.617600e-05,5.727640e-07
3332,1.632680e-06,4.140120e-09,6.627460e-05,5.572950e-07
3333,1.635270e-06,4.193040e-09,6.624540e-05,5.620430e-07
3334,1.637840e-06,4.157340e-09,6.676710e-05,5.417940e-07
3335,1.640350e-06,4.212190e-09,6.667180e-05,5.502770e-07
3336,1.642700e-06,4.079160e-09,6.763800e-05,5.738030e-07
3337,1.645060e-06,4.237740e-09,6.799120e-05,6.099160e-07
3338,1.647280e-06,4.086040e-09,6.837160e-05,5.705850e-07
3339,1.649490e-06,4.261990e-09,6.872460e-05,6.229280e-07
3340,1.651610e-06,4.099460e-09,6.868770e-05,6.177220e-07
3341,1.653750e-06,4.279760e-09,6.900430e-05,6.048380e-07
3342,1.655800e-06,4.113700e-09,6.837350e-05,5.543820e-07
3343,1.657090e-06,4.254640e-09,6.917780e-05,6.056620e-07
3344,1.657600e-06,3.923580e-09,6.836390e-05,5.519690e-07
3345,1.659600e-06,4.079250e-09,6.872760e-05,5.504830e-07
3346,1.661570e-06,3.923610e-09,6.854980e-05,5.065140e-07
3347,1.663640e-06,4.086060e-09,6.865490e-05,4.927700e-07
3348,1.665700e-06,3.939500e-09,6.918920e-05,5.077790e-07
3349,1.667800e-06,4.102970e-09,6.968840e-05,5.433920e-07
3350,1.669850e-06,3.953520e-09,6.979690e-05,5.070570e-07
3351,1.671960e-06,4.115240e-09,6.992390e-05,5.194050e-07
3352,1.674190e-06,3.965370e-09,6.999650e-05,5.193140e-07
3353,1.673570e-06,4.122230e-09,7.023500e-05,5.235670e-07
3354,1.675440e-06,3.974250e-09,7.023790e-05,5.153440e-07
3355,1.677360e-06,4.138450e-09,7.026500e-05,5.069780e-07
3356,1.679220e-06,3.991830e-09,7.065880e-05,5.210200e-07
3357,1.681050e-06,4.156790e-09,7.083040e-05,5.641240e-07
3358,1.682760e-06,4.009530e-09,7.121610e-05,5.430410e-07
3359,1.684420e-06,4.174670e-09,7.121790e-05,5.850720e-07
3360,1.686310e-06,4.029300e-09,7.107860e-05,5.410260e-07
3361,1.688490e-06,4.195540e-09,7.130160e-05,5.740590e-07
3362,1.690740e-06,4.054160e-09,7.103380e-05,5.290660e-07
3363,1.693020e-06,4.218920e-09,7.060930e-05,4.934860e-07
3364,1.695210e-06,4.072550e-09,7.172800e-05,5.942660e-07
3365,1.697420e-06,4.237630e-09,7.108170e-05,5.096300e-07
3366,1.699420e-06,4.092400e-09,7.100760e-05,5.051430e-07
3367,1.701290e-06,4.256070e-09,7.184000e-05,5.818420e-07
3368,1.702920e-06,4.113590e-09,7.136010e-05,5.319880e-07
3369,1.704380e-06,4.270960e-09,7.140100e-05,5.184280e-07
3370,1.705560e-06,4.133450e-09,7.153430e-05,5.669870e-07
3371,1.706550e-06,4.283150e-09,7.083910e-05,5.229380e-07
3372,1.707220e-06,4.148330e-09,7.096270e-05,5.290970e-07
3373,1.707670e-06,4.291040e-09,7.093990e-05,5.726700e-07
3374,1.707810e-06,4.157170e-09,7.048690e-05,5.238640e-07
3375,1.707720e-06,4.296430e-09,7.021150e-05,5.323110e-07
3376,1.707340e-06,4.158500e-09,6.991920e-05,4.887790e-07
3377,1.706720e-06,4.291950e-09,7.000500e-05,5.046990e-07
3378,1.705800e-06,4.154670e-09,6.942780e-05,4.879600e-07
3379,1.704640e-06,4.283620e-09,6.911260e-05,4.848940e-07
3380,1.703200e-06,4.152420e-09,6.877990e-05,4.907650e-07
3381,1.701560e-06,4.275980e-09,6.865310e-05,5.012850e-07
3382,1.699630e-06,4.149720e-09,6.806140e-05,4.869490e-07
3383,1.697490e-06,4.256450e-09,6.764790e-05,4.887680e-07
3384,1.695060e-06,4.126460e-09,6.732690e-05,4.773920e-07
3385,1.692440e-06,4.237570e-09,6.721870e-05,4.714770e-07
3386,1.692070e-06,4.106650e-09,6.666860e-05,4.727480e-07
3387,1.688050e-06,4.212610e-09,6.636510e-05,4.771060e-07
3388,1.683730e-06,4.073010e-09,6.587490e-05,4.745690e-07
3389,1.679200e-06,4.176150e-09,6.580080e-05,4.754940e-07
3390,1.674400e-06,4.038250e-09,6.541640e-05,4.775120e-07
3391,1.669400e-06,4.137240e-09,6.554430e-05,5.222880e-07
3392,1.664160e-06,3.999210e-09,6.513870e-05,5.287370e-07
3393,1.658730e-06,4.091740e-09,6.447740e-05,4.841360e-07
3394,1.653070e-06,3.958590e-09,6.389230e-05,5.052340e-07
3395,1.647250e-06,4.030810e-09,6.300980e-05,4.574820e-07
3396,1.641320e-06,3.922130e-09,6.287250e-05,4.884330e-07
3397,1.673160e-06,4.119520e-09,6.397690e-05,4.516150e-07
3398,1.740010e-06,4.332190e-09,6.740400e-05,5.081860e-07
3399,1.849560e-06,4.851460e-09,7.336370e-05,5.493500e-07
3400,1.988990e-06,5.387410e-09,8.061970e-05,5.501340e-07
3401,2.095740e-06,6.099680e-09,9.096100e-05,5.557310e-07
3402,2.136360e-06,6.555550e-09,1.028700e-04,5.434220e-07
3403,2.148770e-06,7.133520e-09,1.076350e-04,5.106090e-07
3404,2.152240e-06,7.281170e-09,1.087630e-04,5.787240e-07
3405,2.155750e-06,7.385520e-09,1.077170e-04,5.336910e-07
3406,2.160870e-06,7.317310e-09,1.085120e-04,5.867490e-07
3407,2.168100e-06,7.419870e-09,1.078970e-04,5.756500e-07
3408,2.180630e-06,7.355670e-09,1.078090e-04,5.627330e-07
3409,2.202080e-06,7.504360e-09,1.082880e-04,5.875360e-07
3410,2.219200e-06,7.508720e-09,1.079550e-04,5.667830e-07
3411,2.241440e-06,6.861380e-09,1.063170e-04,5.774530e-07
3412,2.213000e-06,7.176030e-09,1.063280e-04,5.777320e-07
3413,2.201470e-06,7.521090e-09,1.062750e-04,5.237630e-07
3414,2.206310e-06,7.468320e-09,1.070280e-04,5.388310e-07
3415,2.227290e-06,7.701390e-09,1.082550e-04,5.364010e-07
3416,2.260720e-06,7.753160e-09,1.093170e-04,5.929570e-07
3417,1.582100e-06,2.710510e-09,5.875140e-05,5.616150e-07
3418,2.216070e-06,5.726820e-09,9.350000e-05,5.528460e-07
3419,2.245090e-06,6.991890e-09,1.047170e-04,8.141920e-07
3420,2.220190e-06,7.319110e-09,1.032050e-04,6.539530e-07
3421,2.205460e-06,7.533550e-09,1.031380e-04,6.080870e-07
3422,2.206190e-06,7.507320e-09,1.039470e-04,6.151240e-07
3423,2.227210e-06,7.765560e-09,1.049430e-04,6.044350e-07
3424,2.263000e-06,8.048230e-09,1.054390e-04,6.227710e-07
3425,2.288360e-06,7.958460e-09,1.066400e-04,6.379390e-07
3426,2.310510e-06,7.047060e-09,1.023660e-04,6.189860e-07
3427,2.266800e-06,7.443120e-09,1.028480e-04,6.295220e-07
3428,2.240810e-06,7.550780e-09,1.032800e-04,5.941850e-07
3429,2.242770e-06,7.634330e-09,1.033630e-04,6.043700e-07
3430,2.252880e-06,7.698920e-09,1.046780e-04,6.254340e-07
3431,2.288470e-06,8.004210e-09,1.039000e-04,6.018540e-07
3432,2.015430e-06,4.215180e-09,6.233220e-05,3.747320e-07
3433,2.265510e-06,6.666000e-09,1.020480e-04,3.711830e-07
3434,2.253710e-06,7.247170e-09,9.983860e-05,7.772680e-07
3435,2.233920e-06,7.510000e-09,9.921250e-05,6.543070e-07
3436,2.225330e-06,7.597580e-09,9.892180e-05,6.249220e-07
3437,2.232540e-06,7.629940e-09,9.935120e-05,6.079670e-07
3438,2.256720e-06,7.688220e-09,9.989510e-05,6.109740e-07
3439,2.281210e-06,7.555100e-09,9.962310e-05,6.412140e-07
3440,2.260300e-06,7.512700e-09,9.894510e-05,6.057810e-07
3441,2.263420e-06,7.586780e-09,9.953650e-05,6.238690e-07
3442,2.284690e-06,7.857590e-09,9.856060e-05,5.995880e-07
3443,2.300410e-06,7.892140e-09,9.920220e-05,6.373940e-07
3444,2.318110e-06,8.164170e-09,9.838730e-05,5.988660e-07
3445,2.328100e-06,7.989290e-09,9.774410e-05,6.135960e-07
3446,2.324400e-06,7.844610e-09,9.706550e-05,6.233890e-07
3447,2.333230e-06,7.771810e-09,9.657400e-05,6.075890e-07
3448,2.340130e-06,7.871770e-09,9.592980e-05,6.204210e-07
3449,2.323220e-06,7.787990e-09,9.544140e-05,6.180500e-07
3450,2.319050e-06,7.598410e-09,9.501830e-05,6.164070e-07
3451,2.334240e-06,7.914330e-09,9.429900e-05,5.993430e-07
3452,2.341060e-06,7.943510e-09,9.463210e-05,6.427700e-07
3453,2.348330e-06,7.968670e-09,9.389670e-05,6.354220e-07
3454,2.348150e-06,7.934150e-09,9.361420e-05,6.280280e-07
3455,2.346800e-06,7.822340e-09,9.320400e-05,6.283560e-07
3456,2.337750e-06,7.682090e-09,9.372900e-05,6.656640e-07
3457,2.337920e-06,7.063340e-09,8.994570e-05,6.339690e-07
3458,2.285530e-06,7.240620e-09,9.002500e-05,6.719030e-07
3459,2.247780e-06,7.166100e-09,8.898910e-05,6.122800e-07
3460,2.232090e-06,7.179850e-09,8.816680e-05,5.766160e-07
3461,2.233520e-06,7.209920e-09,8.821940e-05,5.640930e-07
3462,2.246090e-06,7.279520e-09,8.738060e-05,5.219170e-07
3463,2.259170e-06,7.408980e-09,8.712500e-05,4.958590e-07
3464,2.271290e-06,7.542760e-09,8.697020e-05,5.185160e-07
3465,2.278090e-06,7.614200e-09,8.680310e-05,4.926380e-07
3466,2.285570e-06,7.552460e-09,8.661780e-05,4.973120e-07
3467,2.292930e-06,7.589020e-09,8.598390e-05,5.063640e-07
3468,2.267510e-06,7.575910e-09,8.602720e-05,5.055830e-07
3469,2.260190e-06,7.658410e-09,8.623830e-05,5.019120e-07
3470,2.266430e-06,7.582070e-09,8.626870e-05,5.055220e-07
3471,2.270270e-06,7.654480e-09,8.655760e-05,5.137080e-07
3472,2.276950e-06,7.509750e-09,8.650790e-05,5.061540e-07
3473,2.280620e-06,7.624730e-09,8.677900e-05,5.179640e-07
3474,2.286760e-06,7.461140e-09,8.717130e-05,5.173110e-07
3475,2.290300e-06,7.656090e-09,8.729650e-05,5.207860e-07
3476,2.296230e-06,7.535930e-09,8.746140e-05,5.170820e-07
3477,2.299210e-06,7.715590e-09,8.782150e-05,5.316060e-07
3478,2.302070e-06,7.595770e-09,8.765100e-05,5.312580e-07
3479,2.306620e-06,7.756230e-09,8.778260e-05,5.264430e-07
3480,2.299470e-06,7.547010e-09,8.780440e-05,5.334690e-07
3481,2.305910e-06,7.714420e-09,8.777310e-05,5.446460e-07
3482,2.305040e-06,7.555460e-09,8.754840e-05,5.319750e-07
3483,2.306000e-06,7.749590e-09,8.778770e-05,5.580050e-07
3484,2.299040e-06,7.489370e-09,8.726070e-05,5.357800e-07
3485,2.292390e-06,7.550800e-09,8.702950e-05,5.271460e-07
3486,2.282900e-06,7.408010e-09,8.767870e-05,5.851930e-07
3487,2.276740e-06,7.629230e-09,8.709070e-05,5.468470e-07
3488,2.268960e-06,7.427760e-09,8.684370e-05,5.322640e-07
3489,2.263670e-06,7.553480e-09,8.723310e-05,5.597660e-07
3490,2.259610e-06,7.407820e-09,8.682980e-05,5.532730e-07
3491,2.252760e-06,7.418060e-09,8.693050e-05,5.459390e-07
3492,2.252850e-06,7.465720e-09,8.700320e-05,5.697460e-07
3493,2.254250e-06,7.564520e-09,8.662420e-05,5.630270e-07
3494,2.253310e-06,7.495470e-09,8.656710e-05,5.576440e-07
3495,2.254030e-06,7.425160e-09,8.656760e-05,5.589920e-07
3496,2.250820e-06,7.302380e-09,8.665560e-05,5.671540e-07
3497,2.251090e-06,7.271120e-09,8.676020e-05,5.669530e-07
3498,2.255050e-06,7.444260e-09,8.615170e-05,5.357260e-07
3499,2.259250e-06,7.498270e-09,8.618840e-05,5.503500e-07
3500,2.265270e-06,7.565230e-09,8.641790e-05,5.855780e-07
3501,2.269060e-06,7.667140e-09,8.615530e-05,5.466710e-07
3502,2.275240e-06,7.629840e-09,8.629300e-05,5.768290e-07
3503,2.279100e-06,7.658660e-09,8.585350e-05,5.410890e-07
3504,2.282390e-06,7.669910e-09,8.556420e-05,5.379140e-07
3505,2.289100e-06,7.679080e-09,8.587460e-05,5.873620e-07
3506,2.287990e-06,7.651500e-09,8.488390e-05,5.457420e-07
3507,2.295760e-06,7.676750e-09,8.529270e-05,5.970040e-07
3508,2.299110e-06,7.618750e-09,8.467910e-05,5.768640e-07
3509,2.302060e-06,7.535070e-09,8.464340e-05,5.927780e-07
3510,2.291170e-06,7.553160e-09,8.393450e-05,5.872410e-07
3511,2.299200e-06,7.543170e-09,8.344440e-05,5.734790e-07
3512,2.303070e-06,7.554650e-09,8.402500e-05,6.432260e-07
3513,2.307000e-06,7.073240e-09,8.207220e-05,6.156440e-07
3514,2.255720e-06,7.099620e-09,8.194870e-05,6.881040e-07
3515,2.222490e-06,6.954740e-09,8.090970e-05,6.314130e-07
3516,2.210880e-06,6.965560e-09,8.093160e-05,6.479720e-07
3517,2.213780e-06,6.959400e-09,7.949230e-05,5.807070e-07
3518,2.218860e-06,6.921250e-09,7.916760e-05,5.791650e-07
3519,2.225310e-06,6.954050e-09,7.862450e-05,6.000690e-07
3520,2.229560e-06,6.933660e-09,7.738900e-05,5.355110e-07
3521,2.236110e-06,6.932190e-09,7.711780e-05,5.613280e-07
3522,2.241600e-06,6.951520e-09,7.699870e-05,5.402800e-07
3523,2.245680e-06,6.922850e-09,7.612870e-05,5.149520e-07
3524,2.251560e-06,6.933010e-09,7.613280e-05,5.477820e-07
3525,2.254570e-06,6.906440e-09,7.556250e-05,5.313540e-07
3526,2.254490e-06,6.905720e-09,7.546330e-05,5.555080e-07
3527,2.255820e-06,6.894400e-09,7.461880e-05,5.195740e-07
3528,2.254990e-06,6.847430e-09,7.504100e-05,5.810390e-07
3529,2.256420e-06,6.842030e-09,7.442500e-05,5.525040e-07
3530,2.255560e-06,6.816010e-09,7.457570e-05,5.736060e-07
3531,2.255330e-06,6.803870e-09,7.377510e-05,5.263400e-07
3532,2.253570e-06,6.807210e-09,7.437130e-05,5.933880e-07
3533,2.253740e-06,6.787840e-09,7.312900e-05,5.208190e-07
3534,2.251800e-06,6.768310e-09,7.383540e-05,5.930850e-07
3535,2.251870e-06,6.767820e-09,7.336470e-05,5.632270e-07
3536,2.250100e-06,6.748910e-09,7.316010e-05,5.810090e-07
3537,2.249890e-06,6.764610e-09,7.242650e-05,5.437820e-07
3538,2.248330e-06,6.759250e-09,7.206420e-05,5.697510e-07
3539,2.248090e-06,6.735980e-09,7.157980e-05,5.192900e-07
3540,2.247530e-06,6.767970e-09,7.203510e-05,5.541740e-07
3541,2.247670e-06,6.764230e-09,7.155920e-05,5.105010e-07
3542,2.247890e-06,6.755270e-09,7.150590e-05,5.077620e-07
3543,2.249290e-06,6.776970e-09,7.164130e-05,5.215560e-07
3544,2.249500e-06,6.788910e-09,7.173840e-05,5.230490e-07
3545,2.251470e-06,6.787240e-09,7.191410e-05,5.264670e-07
3546,2.252400e-06,6.806160e-09,7.230840e-05,5.358650e-07
3547,2.254900e-06,6.825440e-09,7.254800e-05,5.375290e-07
3548,2.255350e-06,6.824280e-09,7.240670e-05,5.152750e-07
3549,2.257560e-06,6.849070e-09,7.295560e-05,5.305550e-07
3550,2.258350e-06,6.865830e-09,7.288330e-05,5.125050e-07
3551,2.260360e-06,6.876570e-09,7.289050e-05,5.060400e-07
3552,2.261340e-06,6.898490e-09,7.295250e-05,5.093900e-07
3553,2.263850e-06,6.917750e-09,7.307790e-05,5.084540e-07
3554,2.266150e-06,6.935710e-09,7.327080e-05,5.053830e-07
3555,2.269520e-06,6.974850e-09,7.349690e-05,4.863610e-07
3556,2.272010e-06,6.986320e-09,7.377800e-05,4.845820e-07
3557,2.276120e-06,7.030960e-09,7.398160e-05,4.874280e-07
3558,2.279410e-06,7.063020e-09,7.421340e-05,4.871120e-07
3559,2.280890e-06,7.075750e-09,7.479570e-05,4.974170e-07
3560,2.284100e-06,7.117140e-09,7.526710e-05,4.917800e-07
3561,2.287070e-06,7.163030e-09,7.551520e-05,4.839270e-07
3562,2.290210e-06,7.191400e-09,7.617320e-05,4.959050e-07
3563,2.292410e-06,7.211060e-09,7.691100e-05,4.998190e-07
3564,2.297080e-06,7.272310e-09,7.728740e-05,4.956560e-07
3565,2.299470e-06,7.274120e-09,7.795430e-05,4.981250e-07
3566,2.302560e-06,7.373790e-09,7.847910e-05,5.020310e-07
3567,2.305180e-06,7.345300e-09,7.884080e-05,5.040840e-07
3568,2.308150e-06,7.407120e-09,7.973940e-05,5.163490e-07
3569,2.314310e-06,7.425300e-09,7.982980e-05,4.969490e-07
3570,2.316000e-06,7.465520e-09,7.987930e-05,4.883730e-07
3571,2.314320e-06,7.436410e-09,8.066960e-05,5.162670e-07
3572,2.312000e-06,7.483950e-09,8.055220e-05,5.064260e-07
3573,2.310000e-06,7.494350e-09,8.046500e-05,5.093720e-07
3574,2.308330e-06,7.596570e-09,8.087520e-05,5.293890e-07
3575,2.308540e-06,7.667170e-09,8.058840e-05,5.328040e-07
3576,2.310030e-06,7.710020e-09,8.062340e-05,5.286320e-07
3577,2.312550e-06,7.740680e-09,8.039850e-05,5.271210e-07
3578,2.298530e-06,7.781250e-09,8.071740e-05,5.250120e-07
3579,2.305430e-06,7.971980e-09,8.070530e-05,5.143690e-07
3580,2.318750e-06,8.066290e-09,8.143650e-05,5.501740e-07
3581,2.329560e-06,8.063550e-09,8.155400e-05,5.366810e-07
3582,2.337890e-06,8.206980e-09,8.143460e-05,5.244440e-07
3583,2.340220e-06,8.173710e-09,8.193170e-05,5.458610e-07
3584,2.301940e-06,6.328750e-09,6.500270e-05,6.351240e-07
3585,2.311840e-06,7.513230e-09,8.136570e-05,6.600990e-07
3586,2.281380e-06,7.606440e-09,8.138590e-05,6.195770e-07
3587,2.261570e-06,7.840680e-09,8.135450e-05,5.792560e-07
